,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
1379,rogers,jake,668670,2031.531,2045.6455,14.114558,0.0063857385,0.007530878,0.0011451392,0.006958308,2038.5883
1380,rogers,josh,642028,1339.2448,1356.8505,17.60578,0.008747431,0.0099948505,0.0012474192,0.009371141,1348.0476
1381,rogers,taylor,573124,2060.4077,2078.26,17.85215,0.07315583,0.09718547,0.024029648,0.08517065,2069.3337
1382,rogers,trevor,669432,2143.0906,2167.591,24.50042,0.054564483,0.078364395,0.023799907,0.06646444,2155.3408
1383,rogers,tyler,643511,2178.276,2212.4426,34.16653,0.05687992,0.07866946,0.021789536,0.06777469,2195.3591
1384,rollins,david,543716,2008.9431,2044.2876,35.34442,0.010032989,0.011370572,0.0013375833,0.010701781,2026.6154
1385,romano,jordan,605447,2127.5781,2162.8303,35.252285,0.027507981,0.04585787,0.018349888,0.036682926,2145.2043
1386,romano,sal,607219,1761.328,1777.1006,15.772522,0.012011663,0.0135775,0.0015658379,0.012794581,1769.2142
1387,romero,enny,544836,2085.6267,2109.4893,23.862606,0.014049948,0.015891496,0.0018415474,0.014970722,2097.5579
1388,romero,fernando,622864,1484.5002,1531.9797,47.47956,0.0045959027,0.005474013,0.00087811,0.0050349575,1508.24
1389,romero,jojo,668941,2095.7747,2137.0552,41.280552,0.015709933,0.017792398,0.002082464,0.016751166,2116.415
1390,romero,seth,656913,2424.2158,2458.0303,33.814358,0.020028125,0.024020623,0.0039924975,0.022024374,2441.123
1391,romine,andrew,461865,2321.611,2346.1086,24.49774,0.012801545,0.014699185,0.0018976408,0.013750365,2333.8599
1392,romine,austin,519222,1918.9943,1954.6467,35.652435,0.15302657,0.19112818,0.03810161,0.17207737,1936.8206
1393,romo,sergio,489265,2196.332,2222.9963,26.664413,0.062077347,0.08573112,0.023653772,0.07390423,2209.664
1394,rondon,angel,667373,2223.8655,2257.9836,34.118156,0.123184636,0.14067824,0.017493615,0.13193144,2240.9246
1395,rondon,bruce,541652,2410.7249,2434.6226,23.897915,0.014127191,0.015820216,0.0016930246,0.014973704,2422.6736
1396,rondon,hector,444468,2215.743,2246.8047,31.061539,0.015871342,0.01811076,0.0022394173,0.01699105,2231.274
1397,rondon,jorge,504083,2293.4497,2324.984,31.534155,0.05579998,0.0769271,0.021127122,0.06636354,2309.2168
1398,rondon,jose,602922,2296.0457,2323.9265,27.880898,0.06402521,0.088530734,0.024505528,0.07627797,2309.986
1399,rosa,adonis,650738,2418.8696,2445.398,26.528276,0.013962517,0.015733087,0.0017705703,0.014847802,2432.1338
1400,rosales,adam,489267,2207.1099,2245.6887,38.578785,0.07100869,0.09704138,0.026032692,0.08402504,2226.3994
1401,rosario,randy,600968,2207.2007,2228.474,21.273426,0.07966086,0.10849839,0.028837524,0.09407963,2217.8374
1402,rosenthal,trevor,572096,2032.128,2060.24,28.111876,0.02883437,0.041244388,0.012410016,0.03503938,2046.184
1403,rosin,seth,519229,2236.145,2273.488,37.342953,0.0808598,0.10621581,0.025356004,0.09353781,2254.8164
1404,ross,david,424325,2120.242,2133.3264,13.084537,0.016184524,0.018127978,0.0019434527,0.01715625,2126.7842
1405,ross,joe,605452,2016.435,2040.7972,24.362278,0.013486579,0.015314225,0.001827646,0.014400402,2028.6161
1406,ross,robbie,543726,2081.8796,2113.3203,31.440857,0.0141226435,0.015922053,0.0017994092,0.015022348,2097.6
1407,ross,tyson,475115,2593.0598,2622.7888,29.728945,0.022746269,0.035629254,0.012882987,0.029187761,2607.9243
1408,rosscup,zac,573127,2606.834,2649.5315,42.6976,0.0149566075,0.016844971,0.0018883641,0.01590079,2628.1829
1409,rosso,ramon,665759,2369.6243,2395.4683,25.843882,0.014411637,0.016210575,0.0017989384,0.015311106,2382.5464
1410,roth,michael,607706,2140.5728,2155.9407,15.367781,0.013700592,0.015586297,0.0018857045,0.014643445,2148.2568
1411,rowen,ben,594985,2139.9814,2158.581,18.599754,0.10914966,0.13904096,0.029891307,0.124095306,2149.2812
1412,rowley,chris,635903,2412.2654,2430.3406,18.07505,0.015377117,0.01726371,0.0018865936,0.016320413,2421.303
1413,rua,ryan,607387,2128.1782,2144.2617,16.08367,0.017268473,0.019350676,0.002082203,0.018309575,2136.22
1414,rucinski,drew,607968,2259.6772,2318.2297,58.552628,0.014977705,0.017623292,0.0026455866,0.016300498,2288.9534
1415,ruf,darin,573131,2154.6018,2191.802,37.20009,0.045392726,0.061838485,0.016445758,0.053615607,2173.202
1416,ruiz,carlos,434563,2421.074,2442.9016,21.827587,0.013125997,0.014916016,0.0017900182,0.014021006,2431.9878
1417,ruiz,jose,614179,2004.3964,2039.8477,35.451225,0.043396953,0.06124107,0.017844118,0.052319013,2022.122
1418,rumbelow,nick,592705,2335.5024,2355.616,20.113703,0.013177313,0.014951207,0.0017738936,0.01406426,2345.5593
1419,runzler,dan,502130,2268.8748,2307.9866,39.111904,0.018809283,0.02123588,0.002426595,0.020022582,2288.4307
1420,rusin,chris,543734,2592.4424,2623.709,31.266748,0.013433359,0.015190451,0.0017570923,0.014311905,2608.0757
1421,russell,james,460701,2379.5325,2415.1665,35.63391,0.014785461,0.016789515,0.0020040527,0.015787488,2397.3496
1422,ryan,brendan,453895,1961.9993,1983.2512,21.251978,0.03603935,0.053156104,0.017116752,0.044597726,1972.6252
1423,ryan,kyle,594986,2184.2122,2206.109,21.896637,0.030089658,0.043917805,0.013828148,0.037003733,2195.1604
1424,ryu,hyun jin,547943,2262.3513,2282.7305,20.378944,0.062259343,0.08672195,0.024462605,0.074490644,2272.541
1425,rzepczynski,marc,519240,2269.9094,2315.2659,45.356483,0.017884228,0.020446856,0.0025626274,0.019165542,2292.5876
1426,sabathia,cc,282332,2132.7773,2174.9023,42.125034,0.014895192,0.016642857,0.0017476638,0.015769025,2153.8398
1427,sadler,casey,594987,2280.9155,2292.951,12.035418,0.012946389,0.0147964815,0.0018500928,0.013871435,2286.9333
1428,sadzeck,connor,592712,2213.389,2241.9302,28.541079,0.013621304,0.016444266,0.002822961,0.015032784,2227.6597
1429,salas,fernando,477569,1580.2506,1607.4161,27.16555,0.0016892334,0.0022790206,0.0005897874,0.001984127,1593.8334
1430,salazar,danny,517593,2182.39,2212.5842,30.194292,0.04636807,0.06659855,0.02023048,0.05648331,2197.487
1431,sale,chris,519242,2570.2898,2605.6702,35.380493,0.014927811,0.01670412,0.0017763085,0.015815966,2587.98
1432,samardzija,jeff,502188,2077.8313,2092.4795,14.648275,0.01642372,0.018763283,0.0023395629,0.017593503,2085.1553
1433,sampson,adrian,592716,2256.8567,2290.0415,33.184967,0.05232682,0.06838244,0.01605562,0.06035463,2273.449
1434,sampson,keyvius,572102,2281.981,2310.6812,28.700148,0.049476933,0.06950149,0.020024557,0.05948921,2296.331
1435,sanabria,carlos,656004,2105.7234,2126.3733,20.649778,0.051958613,0.072971284,0.021012673,0.06246495,2116.0483
1436,sanchez,aaron,592717,2219.0542,2263.2935,44.23942,0.015899016,0.018004663,0.0021056493,0.016951839,2241.1738
1437,sanchez,angel,605795,2207.855,2229.9736,22.118528,0.020751325,0.025522469,0.0047711446,0.023136897,2218.9143
1438,sanchez,anibal,434671,1593.7136,1638.5721,44.85845,0.0039708735,0.0048890165,0.00091814314,0.0044299453,1616.1428
1439,sanchez,carlos,570560,2352.3364,2367.957,15.62046,0.028588088,0.045236893,0.016648807,0.03691249,2360.1467
1440,sanchez,cristopher,650911,2340.0327,2377.865,37.832157,0.04744332,0.06607933,0.018636012,0.056761324,2358.9487
1441,sanchez,miguel,667376,2103.2478,2139.7603,36.51239,0.07286266,0.09783627,0.024973607,0.08534946,2121.5042
1442,sanchez,ricardo,645307,2264.6682,2288.502,23.833761,0.021416962,0.035578266,0.014161302,0.028497614,2276.585
1443,sanchez,sixto,664350,2348.3635,2370.9182,22.5548,0.05938719,0.08334085,0.023953667,0.07136402,2359.6409
1444,sandlin,nick,680704,1901.0377,1929.4187,28.381037,0.062664144,0.08681638,0.02415224,0.07474026,1915.2283
1445,sandoval,pablo,467055,2411.5203,2435.2942,23.773884,0.033621334,0.051125295,0.01750396,0.042373314,2423.4072
1446,sandoval,patrick,663776,2298.0007,2336.2966,38.295784,0.024217032,0.029439645,0.005222614,0.02682834,2317.1487
1447,santana,dennis,642701,2212.9934,2246.3,33.30665,0.029528024,0.036562826,0.007034803,0.033045426,2229.6467
1448,santana,edgar,650828,2184.0042,2221.5505,37.546406,0.013231313,0.015229414,0.0019981016,0.014230363,2202.7773
1449,santana,ervin,429722,2169.1716,2190.9607,21.78907,0.061394986,0.08416677,0.022771787,0.07278088,2180.0662
1450,santiago,hector,502327,2489.7544,2526.0044,36.24986,0.015403044,0.017801175,0.0023981307,0.01660211,2507.8794
1451,santillan,tony,663574,2060.3516,2082.9817,22.63003,0.013100926,0.014793083,0.0016921578,0.013947004,2071.6667
1452,santos,antonio,665733,2248.8848,2275.4158,26.530886,0.016271897,0.018463712,0.0021918146,0.017367804,2262.1504
1453,santos,gregory,666619,2517.769,2536.1873,18.418211,0.01278114,0.014375841,0.0015947009,0.01357849,2526.9783
1454,santos,luis,608601,2027.865,2056.5369,28.6718,0.05621105,0.07989196,0.023680903,0.0680515,2042.2009
1455,santos,sergio,435045,2184.2192,2201.0183,16.798986,0.014385947,0.016286291,0.0019003438,0.015336119,2192.6187
1456,sardinas,luis,596143,2324.9226,2354.4885,29.565794,0.094796576,0.124431744,0.029635165,0.109614156,2339.7056
1457,saucedo,tayler,642048,2090.6775,2116.0864,25.408964,0.01347251,0.015261623,0.0017891133,0.014367066,2103.3818
1458,saupold,warwick,599683,2496.0432,2525.1917,29.148582,0.0135919545,0.01535242,0.0017604645,0.014472187,2510.6174
1459,sawamura,hirokazu,617228,2327.8745,2353.9954,26.120766,0.016580768,0.018855814,0.0022750464,0.01771829,2340.935
1460,sborz,josh,622250,2053.2544,2082.1655,28.91109,0.013378928,0.01510933,0.0017304015,0.014244129,2067.71
1461,scahill,rob,543746,2145.2363,2174.0806,28.844376,0.059227664,0.083555564,0.0243279,0.07139161,2159.6584
1462,sceroler,mac,669135,2151.704,2175.3953,23.691183,0.012454196,0.014028873,0.0015746775,0.013241534,2163.5496
1463,scheppers,tanner,489294,2412.303,2433.684,21.38111,0.03881445,0.059458237,0.020643786,0.049136344,2422.9937
1464,scherzer,max,453286,2106.8167,2141.4202,34.60355,0.014382628,0.016543483,0.0021608549,0.015463055,2124.1184
1465,schlitter,brian,489295,2360.2683,2377.3982,17.129883,0.0136175575,0.015372953,0.0017553959,0.014495255,2368.8333
1466,schmidt,clarke,657376,2301.6753,2346.7168,45.041557,0.039750226,0.04930713,0.009556902,0.044528678,2324.196
1467,schreiber,john,670167,1717.4662,1771.6178,54.151657,0.044374287,0.06414061,0.019766327,0.054257452,1744.542
1468,schrock,max,621011,1784.4226,1839.788,55.365383,0.12585671,0.16261138,0.03675467,0.14423405,1812.1052
1469,schugel,a. j.,519263,2320.8882,2360.7573,39.86927,0.012559668,0.014273619,0.0017139517,0.013416644,2340.8228
1470,schultz,bo,544759,2343.0874,2383.8718,40.784367,0.09553911,0.13466398,0.039124884,0.115101546,2363.4795
1471,schultz,jaime,621289,2413.7322,2457.074,43.341778,0.037079997,0.055320736,0.01824074,0.046200365,2435.403
1472,schuster,patrick,572119,2012.319,2047.5901,35.271084,0.013020496,0.0146608595,0.0016403638,0.013840677,2029.9545
1473,scott,robby,582494,1880.4032,1908.4076,28.004301,0.02167912,0.025040543,0.003361424,0.023359831,1894.4054
1474,scott,tanner,656945,2321.5847,2350.1653,28.58062,0.0142339645,0.015995026,0.0017610606,0.015114495,2335.875
1475,scott,tayler,605463,1721.717,1752.5474,30.830383,0.0078551555,0.009073257,0.0012181018,0.008464207,1737.1322
1476,scribner,evan,519267,2063.9883,2089.241,25.252615,0.08000278,0.11092609,0.030923314,0.09546443,2076.6147
1477,scribner,troy,644428,2346.412,2375.0,28.587698,0.016906405,0.020184202,0.0032777968,0.018545303,2360.706
1478,scrubb,andre,668687,2074.9978,2101.4011,26.403324,0.015731186,0.01776564,0.0020344527,0.016748413,2088.1995
1479,selman,sam,572125,2382.818,2402.828,20.009823,0.015235186,0.017276082,0.0020408959,0.016255634,2392.823
1480,senzatela,antonio,622608,2015.5707,2047.9524,32.381714,0.10859341,0.14927094,0.04067752,0.12893218,2031.7615
1481,severino,luis,622663,2297.1462,2322.6794,25.533161,0.06546834,0.08977157,0.024303224,0.077619955,2309.9128
1482,sewald,paul,623149,2200.3186,2241.5789,41.26006,0.024016267,0.02911188,0.005095615,0.026564075,2220.9487
1483,shackelford,kevin,594992,1554.8619,1598.5039,43.641975,0.0083458815,0.009493536,0.0011476547,0.008919709,1576.683
1484,shafer,justin,596101,2260.2021,2284.049,23.84704,0.0147350775,0.016763,0.0020279225,0.01574904,2272.1257
1485,sharp,sterling,643532,2337.7893,2370.6582,32.868835,0.06289986,0.08509435,0.022194492,0.0739971,2354.2239
1486,shaw,bryan,543766,2137.0237,2174.0361,37.01237,0.013228494,0.014912836,0.0016843427,0.014070665,2155.53
1487,shawaryn,mike,642067,2095.3354,2131.6646,36.329086,0.011728097,0.013406888,0.0016787912,0.012567492,2113.5
1488,sheffield,jordan,642068,2383.6145,2403.1597,19.545052,0.011751945,0.013395543,0.0016435977,0.012573744,2393.3872
1489,sheffield,justus,656954,2394.4954,2416.7598,22.264557,0.018988015,0.028602272,0.009614257,0.023795143,2405.6274
1490,shepherd,chandler,605469,2172.2778,2203.3103,31.032503,0.08539347,0.107441865,0.022048391,0.09641767,2187.7942
1491,sherfy,james,642073,2156.7466,2180.9968,24.250206,0.0139427865,0.015753593,0.0018108065,0.014848189,2168.8718
1492,sherriff,ryan,595411,2457.6687,2490.3633,32.69463,0.014059394,0.01599131,0.0019319162,0.015025351,2474.016
1493,shields,james,448306,2272.2585,2292.9048,20.646236,0.0511921,0.07233031,0.02113821,0.061761208,2282.5815
1494,shipley,braden,640463,2426.4502,2466.0642,39.6142,0.069047585,0.09476227,0.02571469,0.08190493,2446.2573
1495,shoemaker,matt,533167,2211.6565,2234.841,23.184704,0.10230742,0.13127792,0.028970508,0.11679267,2223.2488
1496,shreve,chasen,592741,2271.1106,2305.1077,33.99701,0.015371631,0.017222786,0.001851156,0.01629721,2288.1091
1497,shuck,jb,543776,2316.9353,2338.613,21.677813,0.009223083,0.010634233,0.0014111501,0.009928658,2327.7742
1498,siegrist,kevin,543779,2120.5881,2146.9697,26.381613,0.01454028,0.017135777,0.0025954966,0.015838029,2133.7788
1499,simmons,shae,623406,2263.361,2280.6274,17.26633,0.013036163,0.014796893,0.0017607309,0.013916528,2271.9944
1500,simon,alfredo,430580,2224.4797,2255.5378,31.05822,0.019048406,0.031573616,0.012525209,0.02531101,2240.0088
1501,sims,lucas,608371,2185.8425,2205.506,19.663475,0.03178575,0.04988734,0.018101593,0.040836547,2195.6743
1502,singer,brady,663903,1988.45,2003.9667,15.516798,0.029004646,0.034106635,0.005101988,0.03155564,1996.2084
1503,sipp,tony,448609,2286.1492,2309.1162,22.967066,0.010618347,0.011954507,0.00133616,0.011286426,2297.6326
1504,skaggs,tyler,572140,2108.4763,2133.3887,24.912193,0.013681836,0.015489447,0.0018076111,0.014585641,2120.9324
1505,skoglund,eric,607215,2483.3528,2515.1208,31.768217,0.01489978,0.016968705,0.002068925,0.015934242,2499.2368
1506,skubal,tarik,669373,1821.8905,1849.0212,27.130774,0.05361126,0.06611054,0.012499278,0.059860896,1835.4559
1507,slania,dan,592753,2070.59,2105.0083,34.418335,0.031223634,0.041543335,0.0103196995,0.036383484,2087.799
1508,slegers,aaron,642083,2306.1963,2336.6035,30.407284,0.03854692,0.056377478,0.017830558,0.0474622,2321.4
1509,smeltzer,devin,656970,1972.614,2001.7731,29.159063,0.012540517,0.013882965,0.0013424475,0.013211741,1987.1936
1510,smith,blake,544930,2581.2158,2621.1946,39.978825,0.04117785,0.06272557,0.021547712,0.051951706,2601.2053
1511,smith,burch,572143,2262.203,2287.3052,25.102257,0.012261343,0.013954188,0.0016928444,0.0131077655,2274.7542
1512,smith,caleb,592761,2163.8218,2179.2583,15.436587,0.07302619,0.09323075,0.020204559,0.08312847,2171.54
1513,smith,carson,605476,2287.1072,2328.8162,41.709038,0.08183333,0.11038451,0.02855118,0.09610892,2307.9617
1514,smith,chad,605477,2495.014,2538.792,43.77806,0.07521175,0.100753255,0.025541501,0.087982506,2516.903
1515,smith,chris,627262,2240.9475,2282.841,41.89348,0.0151109155,0.017016422,0.0019055067,0.01606367,2261.8943
1516,smith,chris,434672,2120.5908,2145.4148,24.823761,0.08763111,0.11777838,0.03014728,0.10270475,2133.003
1517,smith,drew,622098,2253.8076,2280.1064,26.298784,0.015671851,0.017645085,0.0019732346,0.016658468,2266.957
1518,smith,jake,607727,2036.589,2062.2532,25.664007,0.009377716,0.010758532,0.0013808159,0.010068124,2049.4211
1519,smith,joe,501925,2403.5938,2458.0762,54.48237,0.015228095,0.017018707,0.0017906121,0.016123401,2430.835
1520,smith,josh,605479,2227.8923,2251.8594,23.967247,0.07272862,0.097470105,0.024741484,0.08509936,2239.876
1521,smith,josh,595001,2450.2146,2467.0974,16.882769,0.013366739,0.015219378,0.0018526395,0.014293059,2458.656
1522,smith,murphy,573166,2260.28,2281.116,20.83594,0.0147107495,0.016499454,0.0017887037,0.015605101,2270.698
1523,smith,riley,642092,2168.9365,2187.3245,18.387943,0.0238754,0.027271511,0.0033961108,0.025573457,2178.1304
1524,smith,will,519293,2232.247,2255.7239,23.476944,0.052964024,0.07084102,0.017877,0.061902523,2243.9856
1525,smoker,josh,519294,2373.8584,2412.776,38.917633,0.06624094,0.09015243,0.023911493,0.07819668,2393.3171
1526,smolinski,jake,519295,2360.6873,2398.4294,37.74205,0.015961923,0.018639073,0.0026771494,0.017300498,2379.5583
1527,smyly,drew,592767,2224.2935,2244.4043,20.110844,0.040893905,0.049744047,0.0088501405,0.045318976,2234.3489
1528,sneed,cy,605482,2197.7642,2234.2883,36.52397,0.052529693,0.06578311,0.013253422,0.059156403,2216.0264
1529,snell,blake,605483,2420.6033,2449.4094,28.805925,0.08998887,0.11855509,0.028566217,0.104271986,2435.0063
1530,snelten,d. j.,592769,2451.6897,2476.6118,24.922178,0.06568416,0.0925828,0.026898643,0.07913348,2464.1506
1531,sobotka,chad,656977,2244.4749,2276.2632,31.788227,0.014753233,0.016979747,0.0022265136,0.015866488,2260.3691
1532,socolovich,miguel,462515,2240.6252,2258.1377,17.512638,0.017176926,0.023034723,0.005857797,0.020105826,2249.3813
1533,sogard,eric,519299,2358.9868,2381.596,22.609121,0.061108287,0.08283953,0.021731248,0.07197391,2370.2913
1534,solis,sammy,519301,2143.262,2162.426,19.16407,0.1019921,0.13540335,0.03341124,0.118697725,2152.844
1535,solomon,peter,656981,2135.304,2168.1504,32.84635,0.027636869,0.038509138,0.01087227,0.033073004,2151.727
1536,somsen,layne,643550,2537.7412,2561.669,23.927794,0.009388165,0.010817691,0.0014295263,0.010102928,2549.705
1537,soria,joakim,465657,1990.1063,2018.0369,27.930607,0.12199717,0.15916178,0.0371646,0.14057948,2004.0715
1538,soriano,rafael,400089,2156.1943,2172.8735,16.679293,0.013547442,0.015259037,0.0017115944,0.01440324,2164.534
1539,soroka,mike,647336,2156.139,2184.4475,28.308691,0.080347225,0.107216276,0.026869046,0.09378175,2170.2932
1540,soto,giovanni,543803,2076.8484,2113.6152,36.766727,0.025301421,0.03309578,0.00779436,0.029198602,2095.2317
1541,soto,gregory,642397,2243.4524,2288.62,45.16779,0.06488354,0.09010954,0.025226003,0.077496536,2266.0361
1542,spangenberg,cory,605486,2211.324,2227.885,16.56105,0.08218258,0.11508558,0.032902997,0.09863408,2219.6045
1543,sparkman,glenn,642098,1951.3228,2008.3214,56.998695,0.014309532,0.016060093,0.0017505613,0.015184812,1979.8221
1544,speier,gabe,642100,1995.0947,2018.2959,23.201155,0.08087799,0.11377636,0.032898374,0.09732717,2006.6953
1545,springs,jeffrey,605488,2189.7705,2224.6816,34.91112,0.17531428,0.22430058,0.0489863,0.19980744,2207.226
1546,st. john,locke,657766,2078.0063,2095.976,17.969799,0.07913355,0.106843576,0.02771003,0.092988566,2086.9912
1547,stallings,jacob,607732,2505.6243,2531.0208,25.39647,0.02054533,0.024226287,0.0036809563,0.022385808,2518.3225
1548,stammen,craig,489334,2066.4155,2094.4297,28.01432,0.061517168,0.08601437,0.024497194,0.07376577,2080.4226
1549,stanek,ryne,592773,2092.1902,2103.4158,11.225696,0.0183615,0.020904845,0.002543345,0.019633172,2097.803
1550,stashak,cody,664054,2555.479,2576.5083,21.029299,0.013619694,0.015450891,0.0018311974,0.014535292,2565.9937
1551,stassi,max,545358,2078.0542,2119.4,41.345776,0.077274956,0.103856295,0.026581338,0.09056563,2098.727
1552,stauffer,tim,431162,2256.7114,2306.7075,49.996098,0.050174512,0.07213754,0.021963028,0.061156027,2281.7095
1553,staumont,josh,622251,2627.2837,2658.8547,31.570944,0.013617618,0.015261714,0.0016440966,0.014439667,2643.069
1554,steckenrider,drew,608716,2222.9614,2240.7227,17.761246,0.012991969,0.014479752,0.0014877827,0.01373586,2231.842
1555,steele,justin,657006,2569.3635,2596.6191,27.255651,0.015004882,0.016918376,0.0019134949,0.015961628,2582.9912
1556,stephan,trevor,663986,2156.195,2193.4692,37.27431,0.052554894,0.07668126,0.024126366,0.06461807,2174.8323
1557,stephens,jackson,623451,2279.078,2294.733,15.655135,0.018718427,0.022401303,0.0036828762,0.020559864,2286.9055
1558,stephenson,robert,596112,2033.8461,2056.5127,22.666624,0.021327881,0.028564326,0.0072364463,0.024946103,2045.1793
1559,stewart,brock,592779,2096.9326,2144.7024,47.769684,0.04461166,0.06376201,0.019150348,0.054186832,2120.8174
1560,stewart,kohl,640464,2252.7542,2271.209,18.454838,0.076716594,0.09938374,0.022667145,0.088050164,2261.9817
1561,stiever,jonathan,680692,2380.2163,2398.9458,18.729496,0.0134489015,0.015060789,0.0016118872,0.014254845,2389.581
1562,stites,matt,592781,2097.1948,2121.958,24.763123,0.01540526,0.01725368,0.0018484207,0.016329471,2109.5764
1563,stock,robert,476594,2340.9868,2375.3618,34.37494,0.05759621,0.0789701,0.021373887,0.068283156,2358.1743
1564,storen,drew,519322,2425.0657,2459.4045,34.338882,0.07479462,0.100723624,0.025929004,0.08775912,2442.235
1565,stout,eric,657770,2136.295,2180.7234,44.42848,0.012720315,0.014485981,0.001765666,0.013603148,2158.509
1566,strahm,matt,621381,2446.8901,2468.364,21.473833,0.015621607,0.017428674,0.0018070672,0.01652514,2457.6272
1567,straily,dan,573185,2126.3208,2158.5557,32.2349,0.013690334,0.01550649,0.0018161563,0.0145984115,2142.4382
1568,strasburg,stephen,544931,2149.079,2198.7322,49.653183,0.057494078,0.08306886,0.025574787,0.07028147,2173.9055
1569,stratton,chris,608717,2071.755,2124.234,52.479084,0.069726154,0.09454186,0.024815707,0.08213401,2097.9944
1570,street,huston,434718,2565.8818,2612.6538,46.772137,0.045689493,0.06375066,0.018061172,0.054720078,2589.2678
1571,strickland,hunter,519326,2625.0923,2656.9077,31.815334,0.049506295,0.07317144,0.02366514,0.061338868,2641.0
1572,stripling,ross,548389,2404.6414,2440.7405,36.099182,0.03347171,0.051616687,0.018144974,0.0425442,2422.691
1573,stroman,marcus,573186,2317.847,2337.1782,19.331331,0.014325462,0.016168509,0.0018430458,0.0152469855,2327.5127
1574,strop,pedro,467008,1868.8567,1909.3419,40.48525,0.013339846,0.015080928,0.001741081,0.014210387,1889.0994
1575,stults,eric,445590,2478.6045,2506.9097,28.304985,0.015130267,0.016897751,0.0017674856,0.01601401,2492.757
1576,stumpf,daniel,621385,2149.478,2174.5474,25.069256,0.016271345,0.01822664,0.0019552945,0.017248994,2162.0127
1577,sturdevant,tyler,573188,2327.209,2361.3962,34.18727,0.029144756,0.04649318,0.017348422,0.03781897,2344.3027
1578,suarez,albert,544150,2028.2155,2045.3492,17.133875,0.014759803,0.0165846,0.0018247956,0.015672201,2036.7823
1579,suarez,andrew,605498,1991.4084,2005.9193,14.510785,0.01367595,0.015341083,0.0016651332,0.014508516,1998.6638
1580,suarez,jose,660761,2434.5076,2444.9539,10.446372,0.009613392,0.011273911,0.001660519,0.010443652,2439.7307
1581,suarez,ranger,624133,2128.2407,2167.7593,39.518715,0.014734529,0.016295623,0.0015610935,0.015515076,2148.0
1582,sucre,jesus,491696,2093.8865,2131.2385,37.35194,0.012451838,0.0142883165,0.0018364787,0.013370077,2112.5625
1583,suero,wander,593833,2243.552,2266.927,23.374971,0.018577304,0.020513596,0.0019362915,0.01954545,2255.2395
1584,sulser,cole,642121,1693.5493,1698.673,5.123641,0.004477962,0.005374735,0.0008967735,0.0049263486,1696.1111
1585,surkamp,eric,474668,2295.5015,2317.9463,22.44494,0.015371491,0.017737688,0.0023661968,0.016554588,2306.7239
1586,suter,brent,608718,2104.2993,2143.153,38.853954,0.14770101,0.19083714,0.04313614,0.16926907,2123.726
1587,suzuki,ichiro,400085,2057.7825,2076.0872,18.304853,0.0127135925,0.014357925,0.0016443327,0.0135357585,2066.9348
1588,swanson,erik,657024,2050.824,2098.682,47.857864,0.062011056,0.07358136,0.011570306,0.06779621,2074.753
1589,swarzak,anthony,461872,2365.7896,2388.5789,22.789131,0.016870175,0.019276146,0.00240597,0.01807316,2377.1843
1590,syndergaard,noah,592789,2195.6438,2226.5415,30.897642,0.034294263,0.047638264,0.013344004,0.04096626,2211.0928
1591,szapucki,thomas,663378,2464.7583,2490.5999,25.841658,0.07643117,0.10252268,0.026091507,0.08947693,2477.6792
1592,taillon,jameson,592791,2083.9658,2131.9304,47.964657,0.079978324,0.1069953,0.027016982,0.09348681,2107.948
1593,tanaka,masahiro,547888,2078.843,2111.6743,32.831486,0.044581432,0.055440437,0.010859005,0.050010934,2095.2585
1594,tapia,domingo,593619,1787.7837,1823.4795,35.69586,0.013522669,0.015614575,0.0020919058,0.014568621,1805.6316
1595,tarpley,stephen,605501,2151.327,2185.7034,34.37656,0.008399851,0.009669874,0.0012700238,0.009034862,2168.5151
1596,tate,dillon,622253,1899.1082,1934.8174,35.70924,0.036425978,0.047290526,0.01086455,0.041858252,1916.9628
1597,taylor,ben,664701,1894.249,1922.2715,28.02245,0.02288049,0.027277969,0.004397478,0.02507923,1908.2603
1598,taylor,blake,642130,2533.0881,2566.1196,33.031353,0.01401255,0.015931012,0.0019184622,0.0149717815,2549.6038
1599,taylor,josh,657031,2235.767,2260.5974,24.830166,0.06242299,0.08350852,0.021085529,0.072965756,2248.1824
1600,tazawa,junichi,547749,2117.4187,2170.535,53.11614,0.063084856,0.08583551,0.022750657,0.074460186,2143.9768
1601,teaford,everett,501870,2115.3113,2144.886,29.574694,0.022097295,0.035334393,0.013237097,0.028715845,2130.0986
1602,teheran,julio,527054,2454.9875,2497.5894,42.601654,0.017252887,0.019029683,0.0017767953,0.018141285,2476.2886
1603,tejada,ruben,514913,2085.567,2103.0437,17.476786,0.03244177,0.042690694,0.0102489265,0.037566233,2094.3054
1604,tepera,ryan,572193,2148.7854,2162.057,13.271469,0.0074969623,0.008986785,0.0014898228,0.008241873,2155.4211
1605,tepesch,nick,519344,2372.736,2390.441,17.704716,0.015392844,0.017320689,0.0019278442,0.016356766,2381.5884
1606,thatcher,joe,491159,2247.603,2275.9473,28.344357,0.012029425,0.013733706,0.0017042806,0.012881566,2261.7751
1607,thayer,dale,445612,2241.4573,2274.7793,33.322018,0.05478335,0.07387423,0.019090878,0.06432879,2258.1184
1608,therrien,jesen,592279,2568.4548,2580.9636,12.508632,0.013407516,0.016345713,0.0029381968,0.014876614,2574.7092
