,launch_angle,launch_speed,estimated_ba_using_speedangle,events
3693,8,80.3,0.367,single
3848,10,88.7,0.64,field_out
4298,12,83.5,0.627,single
3074,4,93.2,0.493,field_out
3099,-24,49.7,0.107,field_out
3180,-21,82.9,0.073,field_out
3540,-8,89.1,0.193,field_out
3787,-12,76.4,0.1,field_out
3930,-43,77.7,0.02,field_out
3792,-59,62.3,0.227,field_out
526,13,105.5,0.873,double
704,9,103.4,0.733,double
217,34,99.4,0.373,field_out
245,28,88.2,0.067,field_out
640,2,66.4,0.12,field_out
942,-42,64.5,0.12,field_out
1072,69,80.0,0.0,field_out
1131,13,91.9,0.947,single
863,3,35.4,0.293,grounded_into_double_play
898,3,111.0,0.633,single
1090,7,79.9,0.367,single
1301,-24,82.8,0.053,field_out
1415,26,74.7,0.64,field_out
1562,34,97.6,0.26,double
1629,13,96.6,0.9,single
1197,11,101.0,0.88,field_out
1417,-9,95.8,0.2,double
1549,16,72.1,0.653,field_out
1674,17,77.1,0.94,single
1672,39,89.2,0.013,field_out
1874,-4,88.1,0.153,single
2140,19,81.1,0.907,single
2494,30,71.5,0.687,single
2510,23,74.2,0.96,single
1795,-7,69.2,0.073,force_out
1948,14,97.6,0.84,single
2181,21,104.0,0.793,home_run
2261,29,93.0,0.207,field_out
2319,32,98.7,0.44,home_run
2588,-24,79.8,0.067,force_out
2926,45,74.4,0.173,field_out
3165,-29,90.7,0.087,fielders_choice_out
3547,-7,89.4,0.2,double
3762,-22,95.1,0.133,force_out
4272,14,102.2,0.813,single
3308,-5,74.6,0.06,field_out
3731,-33,71.7,0.067,field_out
2575,-13,90.1,0.18,field_out
2830,7,109.2,0.68,field_out
3364,-1,100.4,0.38,single
1896,40,84.6,0.0,field_out
2890,4,86.1,0.313,grounded_into_double_play
3079,-10,97.5,0.267,single
3991,32,72.9,0.42,field_out
2378,-42,76.3,0.027,field_out
2766,8,102.8,0.713,single
3144,45,90.2,0.0,sac_fly
3182,-36,94.8,0.04,single
4287,10,105.3,0.867,single
97,16,100.3,0.54,field_out
111,-30,61.2,0.047,field_out
150,-11,93.4,0.167,force_out
172,69,80.0,0.0,field_out
223,12,86.5,0.8,single
351,-9,98.2,0.213,field_out
239,26,55.0,0.3,field_out
349,19,100.4,0.44,field_out
520,-1,94.1,0.36,field_out
613,-14,101.2,0.287,field_out
739,-4,89.7,0.213,field_out
647,29,73.2,0.64,field_out
706,-43,77.6,0.02,fielders_choice_out
886,1,96.7,0.34,single
782,21,94.6,0.24,field_out
1089,1,84.3,0.28,grounded_into_double_play
1299,2,109.5,0.607,single
1387,9,92.2,0.627,field_out
1412,9,104.9,0.767,single
1121,45,81.2,0.013,field_out
1182,6,94.7,0.54,double
1481,39,97.5,0.147,field_out
1576,16,67.1,0.453,single
1900,-3,86.9,0.227,double
2013,24,104.4,0.887,home_run
1696,-3,84.8,0.2,field_out
1773,12,97.4,0.9,single
1842,24,85.2,0.167,field_out
2979,-17,100.9,0.267,field_out
3341,11,109.2,0.893,single
3522,53,83.8,0.02,field_out
3974,2,103.1,0.547,double
4153,13,86.2,0.907,single
2368,41,92.9,0.02,field_out
4140,12,91.6,0.887,single
2964,48,94.8,0.0,field_out
2998,25,74.5,0.813,single
3416,-8,101.9,0.393,field_out
4321,12,70.1,0.307,field_out
2536,-18,65.1,0.06,field_out
2641,-59,49.8,0.227,single
2753,5,102.6,0.607,double
3010,48,98.2,0.0,field_out
4370,-13,62.3,0.06,field_out
75,36,98.2,0.2,home_run
134,-60,54.0,0.2,force_out
207,30,75.0,0.28,field_out
267,25,69.7,0.947,single
2720,-21,82.9,0.073,field_out
2907,3,94.0,0.473,field_out
3558,-3,104.5,0.353,field_out
321,-21,82.9,0.073,field_out
396,20,107.7,0.92,home_run
495,88,70.1,0.0,field_out
619,21,44.3,0.12,field_out
3827,59,96.3,0.013,field_out
76,21,90.0,0.18,field_out
261,24,41.2,0.18,field_out
794,-37,63.8,0.06,field_out
997,11,81.8,0.48,field_out
369,1,93.2,0.38,field_out
606,7,100.9,0.647,single
884,16,110.9,0.78,double
1015,-8,100.3,0.253,grounded_into_double_play
1302,18,83.6,0.92,single
1059,20,105.0,0.827,field_out
1104,15,93.4,0.833,single
1110,-11,70.1,0.08,field_out
1616,-17,81.4,0.073,field_out
1725,53,96.2,0.013,field_out
1586,-15,83.9,0.033,field_out
1748,10,84.0,0.42,field_out
2004,-12,95.3,0.22,field_out
2242,-10,90.2,0.22,field_out
2120,4,97.5,0.527,field_out
3153,38,86.7,0.013,field_out
2879,28,79.8,0.133,field_out
3468,37,97.8,0.167,field_out
4190,3,88.2,0.347,field_out
3771,2,89.2,0.393,grounded_into_double_play
3942,-27,73.1,0.047,field_error
4266,-29,71.2,0.047,field_out
3512,11,91.6,0.793,single
3931,-28,69.3,0.027,field_out
4316,29,98.9,0.54,field_out
2437,69,80.0,0.0,field_out
3021,19,72.3,0.9,single
1649,49,73.7,0.14,field_out
1729,30,88.5,0.06,double
2333,7,76.0,0.26,field_out
38,51,68.0,0.167,field_out
2463,-41,77.8,0.033,fielders_choice_out
2910,35,96.4,0.187,double
3574,11,58.3,0.147,field_out
3695,9,90.5,0.6,single
4219,31,93.9,0.233,home_run
118,-2,108.3,0.48,field_out
286,21,73.8,0.973,single
270,-22,66.8,0.033,field_out
376,35,89.8,0.053,double
773,-52,51.1,0.2,field_out
635,69,80.0,0.0,field_out
919,39,89.2,0.013,field_out
948,17,75.4,0.907,single
1153,-12,72.8,0.1,force_out
1358,4,97.9,0.493,single
1423,-4,105.4,0.44,single
1082,12,83.8,0.633,field_out
1194,37,101.0,0.327,field_out
1584,3,101.4,0.593,force_out
2048,37,95.6,0.127,field_out
1473,-14,89.0,0.153,grounded_into_double_play
1566,3,101.6,0.527,single
2111,43,67.4,0.427,field_out
2556,5,87.5,0.353,field_out
1636,69,80.0,0.0,field_out
2309,-29,71.5,0.047,field_out
3267,33,89.4,0.047,field_out
3808,42,88.9,0.013,field_out
2413,-10,84.0,0.167,field_out
3219,-6,96.1,0.313,double
3557,16,66.2,0.42,field_out
3893,-38,75.5,0.04,field_out
2404,67,72.5,0.0,field_out
3234,-21,82.9,0.073,force_out
3869,-42,72.5,0.093,force_out
4069,14,106.5,0.693,single
2794,-8,98.7,0.267,field_out
3179,15,103.0,0.673,sac_fly
3490,31,94.9,0.3,field_out
3594,-1,91.7,0.32,single
3350,-14,97.7,0.2,field_out
3694,3,93.7,0.473,field_out
1677,3,102.1,0.527,single
2267,-41,85.9,0.053,single
2427,-5,90.9,0.227,force_out
2593,18,81.9,0.913,single
3637,6,84.9,0.38,single
3765,12,84.8,0.707,single
2685,-16,92.5,0.113,grounded_into_double_play
2918,-21,91.3,0.093,fielders_choice
3006,-21,82.9,0.073,field_error
3551,29,68.7,0.92,single
3700,-20,85.5,0.093,field_out
3543,24,92.6,0.213,triple
5,5,94.6,0.56,single
31,17,86.7,0.88,single
47,-1,85.4,0.207,force_out
53,11,95.5,0.887,single
116,24,101.5,0.687,home_run
2852,48,94.0,0.013,field_out
3824,36,83.7,0.027,field_out
268,-21,82.9,0.073,field_out
393,30,101.9,0.82,field_out
491,65,79.8,0.0,field_out
2205,8,81.0,0.373,field_out
2322,-40,66.5,0.093,field_out
2416,-10,82.9,0.1,field_out
531,-8,79.5,0.1,field_out
799,56,93.6,0.0,field_out
857,54,88.7,0.007,field_out
874,28,102.6,0.9,triple
949,35,101.1,0.44,home_run
1096,9,109.1,0.793,single
2924,56,62.8,0.013,field_out
3135,26,94.6,0.267,sac_fly
452,10,77.3,0.247,field_out
508,58,86.0,0.033,double
685,23,99.0,0.553,double
712,20,105.0,0.827,single
1286,13,106.5,0.873,single
1361,1,56.1,0.113,field_out
1426,-1,52.9,0.08,field_out
804,8,101.9,0.707,field_out
1188,2,96.9,0.507,single
1350,24,77.3,0.733,single
1450,19,107.8,0.853,field_out
1979,51,87.7,0.007,field_out
2230,-2,59.1,0.113,single
1768,15,92.8,0.833,single
1876,12,101.1,0.9,single
1977,64,87.7,0.02,field_out
2052,13,107.3,0.813,double
2190,34,22.7,0.233,sac_bunt
2208,17,84.3,0.933,single
2469,5,92.9,0.473,single
3217,-11,68.2,0.067,field_out
3746,-21,82.9,0.073,field_out
2652,16,106.3,0.573,field_out
2808,35,73.2,0.267,single
3081,23,101.3,0.68,triple
3642,-12,89.5,0.14,field_out
3914,-1,112.4,0.587,field_out
4191,24,104.7,0.94,triple
4290,23,94.3,0.207,double
2145,-20,67.3,0.047,field_out
2434,23,77.3,0.887,single
3287,11,70.6,0.287,field_out
3861,-37,82.3,0.06,field_out
3927,10,102.3,0.833,double
19,6,98.7,0.6,field_out
1911,32,97.1,0.247,home_run
2321,19,98.0,0.407,double
2688,3,87.9,0.347,field_out
151,25,75.9,0.693,field_out
264,-35,54.3,0.14,fielders_choice_out
430,-17,100.6,0.267,single
2833,-24,78.3,0.08,field_out
2978,-30,71.4,0.053,field_out
587,-1,100.1,0.38,field_out
654,42,89.6,0.013,field_out
81,-11,77.8,0.067,field_out
162,-21,102.6,0.22,single
178,12,102.3,0.913,single
421,-47,76.4,0.087,field_out
723,-21,82.9,0.073,field_out
830,-28,99.9,0.167,field_out
489,33,82.4,0.053,field_out
571,-41,78.1,0.033,field_out
577,36,92.5,0.06,home_run
764,-48,91.4,0.093,field_out
1007,9,78.2,0.32,field_out
1180,16,110.2,0.767,double
1284,-5,94.1,0.253,field_out
883,53,86.7,0.02,field_out
946,10,109.3,0.907,single
1287,13,103.2,0.867,single
1341,0,103.7,0.453,field_out
1369,16,104.4,0.633,field_out
1722,6,80.4,0.32,field_out
1488,-35,69.8,0.08,field_out
1610,20,97.9,0.387,field_out
1788,-13,103.6,0.34,field_out
1862,2,95.2,0.433,field_out
2101,-22,94.4,0.127,field_out
1983,59,55.1,0.0,field_out
2115,19,104.0,0.553,single
2686,17,105.7,0.653,home_run
3060,12,100.2,0.92,single
3299,38,93.9,0.093,field_out
4115,17,109.7,0.807,field_out
3628,65,85.9,0.007,field_out
3907,0,102.6,0.42,field_out
3934,44,101.8,0.113,home_run
3008,11,98.0,0.873,single
3901,-21,82.9,0.073,grounded_into_double_play
4197,-5,96.9,0.253,single
3030,-18,91.2,0.193,field_out
3327,69,80.0,0.0,field_out
3646,10,101.4,0.833,single
3880,69,80.0,0.0,field_out
2725,38,90.9,0.06,field_out
4223,28,104.7,0.967,home_run
2777,-1,97.9,0.4,grounded_into_double_play
3339,16,99.0,0.633,single
3523,45,81.5,0.0,field_out
3492,1,73.4,0.147,field_out
3986,46,95.4,0.007,field_out
2351,69,80.0,0.0,field_out
2426,44,69.6,0.393,single
3395,-12,104.5,0.3,single
4170,12,93.9,0.913,single
61,34,101.7,0.673,home_run
174,3,89.6,0.453,single
107,39,89.2,0.013,field_out
194,6,81.3,0.347,field_out
284,1,80.5,0.22,field_out
486,69,80.0,0.0,field_out
407,-11,80.5,0.1,field_out
579,33,79.5,0.067,double
643,80,75.2,0.007,field_out
702,14,91.6,0.96,single
759,79,78.5,0.007,field_out
915,29,95.4,0.293,field_out
1091,3,92.7,0.44,double
1268,81,87.5,0.0,field_out
1437,69,80.0,0.0,field_out
1680,-11,97.2,0.247,single
1441,49,97.1,0.007,field_out
1479,27,85.5,0.08,field_out
1555,-4,96.3,0.26,field_out
1816,-21,82.9,0.073,grounded_into_double_play
2288,-15,99.3,0.187,single
2601,32,102.4,0.667,home_run
2681,81,72.2,0.007,field_out
3119,40,83.3,0.007,field_out
3209,24,99.8,0.673,double
3556,12,97.3,0.9,single
4015,4,73.2,0.167,field_out
4217,39,98.8,0.153,field_out
3316,69,80.0,0.0,field_out
2916,12,89.6,0.833,single
3066,-61,77.4,0.213,field_out
3932,24,104.8,0.94,double
2489,22,95.3,0.287,field_out
3584,10,108.3,0.907,double
2760,43,92.2,0.013,field_out
3685,26,92.6,0.2,field_out
2111,36,101.4,0.393,field_out
2494,22,76.6,0.92,single
2677,69,80.0,0.0,field_out
3190,10,102.3,0.833,single
3781,9,74.3,0.273,field_out
82,-12,101.9,0.3,field_out
120,-5,94.4,0.253,grounded_into_double_play
169,8,111.8,0.767,single
11,37,102.8,0.48,field_out
17,3,96.2,0.467,double
476,13,99.1,0.893,single
635,6,93.5,0.52,field_out
690,-2,99.1,0.38,field_out
388,30,88.9,0.073,field_out
583,-4,90.3,0.213,field_out
1034,26,88.3,0.087,field_out
620,49,86.7,0.007,field_out
701,11,74.6,0.327,field_out
847,17,101.1,0.433,field_out
1374,16,105.1,0.567,field_out
1414,37,77.2,0.06,field_out
1513,-54,82.8,0.173,field_out
1498,-13,89.6,0.18,field_out
1680,8,100.3,0.64,single
1803,-2,93.9,0.373,field_out
1984,-10,86.8,0.107,grounded_into_double_play
2122,-8,109.9,0.447,single
3145,-5,102.9,0.307,field_out
3501,46,94.6,0.007,field_out
2193,25,90.8,0.167,field_out
2436,8,79.7,0.367,single
3400,13,99.5,0.947,single
3980,26,86.4,0.12,field_out
2312,-40,61.3,0.1,field_out
2713,0,91.7,0.28,field_out
3389,32,91.4,0.08,field_out
1739,69,80.0,0.0,field_out
1886,11,97.0,0.84,single
2012,15,97.3,0.773,double
2077,12,99.1,0.927,double
2923,-12,100.3,0.273,single
3494,-18,62.0,0.033,field_out
3672,41,99.5,0.18,field_out
2961,-21,82.9,0.073,field_out
3150,24,105.8,0.973,home_run
3402,24,86.1,0.153,field_out
2272,36,89.5,0.033,field_out
2596,0,102.9,0.42,field_out
2756,21,102.0,0.593,double
3217,-23,88.3,0.08,field_out
3528,35,108.6,0.887,double
3626,17,75.4,0.907,single
3893,24,104.6,0.94,home_run
2189,26,95.7,0.267,field_out
2699,36,104.1,0.573,home_run
2813,49,88.6,0.007,field_out
3661,-19,84.9,0.1,field_out
74,6,93.3,0.52,double
91,5,102.2,0.56,single
166,10,82.0,0.487,single
1338,-5,89.6,0.24,field_out
1446,-18,89.8,0.133,grounded_into_double_play
377,-31,83.1,0.067,field_out
402,21,97.8,0.3,double
421,10,96.0,0.767,field_out
479,-1,65.6,0.1,field_out
1666,32,80.9,0.067,field_out
1713,30,110.8,1.0,home_run
2524,-22,92.5,0.107,force_out
650,3,103.9,0.533,grounded_into_double_play
726,1,76.7,0.167,single
972,-21,75.7,0.033,field_out
531,18,72.2,0.86,single
681,2,86.6,0.36,single
717,17,113.6,0.84,double
1078,10,61.4,0.16,field_out
1113,-28,100.3,0.167,field_out
1188,-6,80.1,0.127,field_out
951,29,89.0,0.093,field_out
1031,0,93.9,0.333,field_out
1356,-17,73.5,0.047,grounded_into_double_play
1433,13,84.1,0.82,single
1280,3,97.8,0.527,double
1443,23,103.8,0.867,home_run
1487,3,98.3,0.527,single
1546,-3,99.7,0.447,double
1599,19,103.0,0.547,double
1686,35,102.2,0.58,home_run
1921,-21,82.9,0.073,grounded_into_double_play
2262,-1,94.1,0.36,single
2536,32,99.9,0.66,double
1693,37,99.6,0.253,field_out
2006,-41,88.9,0.073,field_out
3716,-6,110.6,0.467,field_out
2859,11,69.8,0.26,single
3560,-17,82.6,0.053,field_out
3930,-4,105.8,0.393,field_out
3517,-1,77.3,0.18,field_out
3820,-3,79.8,0.173,field_out
2139,12,71.8,0.313,grounded_into_double_play
2313,12,103.5,0.873,single
2490,14,92.1,0.96,single
3742,12,92.1,0.887,single
3253,37,89.5,0.04,field_out
2468,0,104.2,0.453,single
2691,22,88.9,0.167,field_out
1630,-9,105.0,0.393,field_out
1668,39,85.2,0.027,field_out
3571,-12,92.1,0.18,field_out
60,29,94.0,0.207,home_run
125,9,101.2,0.687,field_out
177,69,80.0,0.0,field_out
2214,22,90.0,0.16,field_out
285,-32,85.5,0.06,field_out
2737,14,85.9,0.893,field_out
3429,40,92.4,0.007,field_out
422,8,77.4,0.287,field_out
541,49,100.8,0.007,field_out
23,10,76.1,0.28,double_play
58,23,87.3,0.2,field_out
98,3,104.2,0.533,single
918,37,95.8,0.127,field_out
1001,54,82.1,0.02,field_out
192,56,91.2,0.007,field_out
1316,-27,53.8,0.093,field_out
1399,-4,88.6,0.2,field_out
1453,39,89.2,0.013,field_out
1590,10,87.6,0.607,double
358,37,94.5,0.107,field_out
585,7,101.6,0.64,field_out
647,54,83.4,0.02,field_out
1753,-18,68.7,0.04,field_out
1864,-7,71.8,0.087,field_out
2202,13,101.2,0.9,triple
974,46,89.8,0.007,field_out
1061,8,101.7,0.707,single
1383,27,101.4,0.793,home_run
1770,-26,95.3,0.1,field_out
3475,41,101.7,0.167,field_out
3801,47,64.4,0.18,field_out
2217,-37,92.1,0.053,field_out
2333,10,79.3,0.413,field_out
1372,-4,100.5,0.36,single
1479,21,78.4,0.88,single
1893,-3,94.5,0.273,field_out
2071,24,100.2,0.673,home_run
2259,19,113.3,0.96,double
2359,16,108.1,0.647,single
3362,-19,71.5,0.033,field_out
3954,19,116.3,0.953,home_run
1746,-7,86.2,0.147,field_out
2129,17,102.7,0.473,field_out
2603,-10,89.0,0.193,field_out
2755,60,94.1,0.007,field_out
3380,-53,66.1,0.153,single
2264,-21,82.9,0.073,field_out
2879,-15,91.6,0.193,field_out
3490,-29,54.9,0.08,field_out
3795,10,103.8,0.813,single
2210,-5,83.4,0.167,field_out
1952,-40,69.9,0.087,field_out
2326,41,91.2,0.013,field_out
2458,27,100.8,0.793,field_out
3029,57,94.0,0.007,field_out
3512,-11,63.4,0.073,grounded_into_double_play
3757,23,83.9,0.313,single
3856,32,94.9,0.267,home_run
2831,-4,106.5,0.387,single
79,20,102.5,0.573,double
114,41,87.2,0.013,field_out
1858,-21,82.9,0.073,field_out
2461,23,97.3,0.38,double
251,53,84.7,0.02,field_out
333,-12,102.5,0.3,field_out
2654,39,89.2,0.013,field_out
2973,58,69.4,0.053,field_out
3431,46,92.4,0.0,field_out
386,2,103.0,0.547,field_out
394,27,98.4,0.487,field_out
452,69,80.0,0.0,field_out
471,25,107.7,0.987,home_run
366,22,95.9,0.28,field_out
442,-14,94.2,0.193,single
484,14,98.6,0.813,single
492,12,99.8,0.92,single
566,65,68.7,0.0,field_out
594,11,85.3,0.533,single
570,62,90.7,0.02,field_out
586,-21,82.9,0.073,field_out
815,-42,58.6,0.087,field_out
841,23,105.9,0.953,home_run
775,12,63.2,0.213,field_out
876,60,65.5,0.0,field_out
1068,0,105.6,0.44,field_out
1182,-21,82.9,0.073,force_out
1183,18,103.9,0.547,field_out
1228,-26,93.8,0.093,grounded_into_double_play
1384,5,102.5,0.607,single
1551,0,90.8,0.3,field_out
1605,20,98.6,0.4,double
1727,53,93.5,0.0,field_out
2039,18,99.9,0.467,field_out
1457,59,89.8,0.007,field_out
1701,-21,82.9,0.073,field_out
2053,6,98.9,0.6,field_out
2086,28,95.1,0.28,field_out
2788,-11,88.9,0.16,single
3467,-29,54.3,0.073,single
2146,29,99.1,0.54,field_out
2875,38,104.1,0.553,home_run
1720,26,73.8,0.693,field_out
1763,48,95.4,0.0,sac_fly
2009,-4,93.8,0.333,field_out
2347,24,105.8,0.973,double
2535,7,100.4,0.6,single
2811,60,80.9,0.027,field_out
3222,32,94.7,0.267,home_run
2663,59,87.2,0.033,field_out
3499,39,89.2,0.013,field_out
1642,15,107.9,0.613,field_out
1764,31,87.8,0.053,field_out
2694,16,103.2,0.573,field_out
2741,-10,106.0,0.333,grounded_into_double_play
3348,6,94.6,0.54,single
1829,26,100.8,0.793,triple
2221,-6,102.9,0.3,single
3359,36,97.6,0.2,field_out
3739,48,85.4,0.007,field_out
3966,41,91.9,0.007,field_out
3281,10,84.7,0.473,single
3518,-12,97.7,0.307,field_out
3803,-2,95.9,0.28,field_out
66,-16,93.6,0.133,grounded_into_double_play
105,10,102.2,0.833,single
186,-2,95.5,0.28,field_out
1700,-7,79.4,0.133,force_out
1898,-9,95.6,0.2,single
2213,-2,94.3,0.373,single
2296,-6,105.7,0.327,force_out
253,7,95.6,0.593,field_out
508,18,105.2,0.593,field_out
197,-6,73.4,0.073,field_out
343,28,102.6,0.9,triple
502,9,95.9,0.587,double
581,-25,82.3,0.02,field_out
922,17,88.9,0.74,single
1048,19,112.9,0.96,home_run
554,21,53.7,0.16,field_out
751,-20,97.6,0.14,force_out
1189,16,86.8,0.947,single
1247,28,98.0,0.54,field_out
1055,-29,78.9,0.053,grounded_into_double_play
1409,-9,93.5,0.253,field_out
1506,-9,89.8,0.24,single
2015,39,89.2,0.013,field_out
2743,13,82.6,0.793,single
1520,36,94.0,0.107,field_out
1783,-11,104.6,0.327,single
2102,-23,87.2,0.067,force_out
2848,31,110.0,0.987,home_run
3001,18,86.5,0.827,single
3344,27,108.4,0.993,home_run
3647,46,89.6,0.007,field_out
3879,-1,98.5,0.413,field_out
2054,16,101.4,0.56,double
2297,-16,68.4,0.08,force_out
3840,37,93.0,0.08,field_out
3032,-21,82.9,0.073,field_out
3331,7,95.1,0.547,field_out
2884,-10,80.5,0.093,field_out
3654,-26,85.5,0.053,field_out
273,8,105.7,0.66,single
108,27,80.7,0.16,sac_fly
158,-7,107.2,0.28,field_out
218,15,77.4,0.707,single
319,18,102.2,0.54,double
615,-15,96.4,0.187,field_out
736,-3,72.9,0.107,field_error
372,8,110.5,0.767,single
438,-24,72.3,0.06,field_out
808,-15,88.4,0.093,field_out
976,-3,103.2,0.367,field_out
1070,36,105.1,0.58,home_run
619,47,88.5,0.0,field_out
774,21,87.3,0.347,field_out
938,33,91.1,0.06,field_out
1185,-1,88.3,0.327,field_out
1283,2,95.9,0.44,field_out
1311,4,81.1,0.273,field_out
973,-21,82.9,0.073,field_out
1210,33,94.5,0.247,field_out
1729,-35,77.6,0.053,field_out
1808,-27,81.6,0.033,field_out
1385,37,103.9,0.533,field_out
1525,29,95.0,0.293,field_out
1541,27,98.9,0.553,home_run
1708,8,99.3,0.58,field_out
1838,-21,82.9,0.073,field_out
1944,-5,73.6,0.073,grounded_into_double_play
2199,14,98.9,0.813,single
1796,-18,96.1,0.16,field_out
1964,7,84.2,0.413,field_out
2067,-8,95.4,0.267,field_out
2322,-24,88.7,0.08,field_out
2910,34,99.6,0.46,field_out
3195,25,79.0,0.36,single
3320,20,87.3,0.44,sac_fly
3870,-25,89.3,0.053,single
2208,31,82.7,0.027,field_out
2769,-40,64.8,0.087,single
3274,10,105.9,0.853,field_out
3536,2,113.2,0.633,single
3574,-25,97.8,0.133,field_out
3059,0,77.5,0.193,single
3404,17,74.2,0.867,single
3602,5,104.9,0.627,single
3738,69,80.0,0.0,field_out
3664,-5,99.6,0.287,field_out
3950,25,105.1,0.98,home_run
2271,41,103.6,0.373,home_run
2378,35,93.4,0.093,sac_fly
2656,8,95.0,0.553,single
2772,23,59.8,0.46,single
3187,22,73.8,0.967,single
3478,6,91.5,0.52,field_out
2815,-2,104.7,0.48,field_out
3615,55,96.4,0.0,field_out
3825,-22,73.0,0.053,field_out
1920,48,85.8,0.0,field_out
2081,54,62.6,0.04,field_out
1966,19,102.4,0.527,double
2185,26,102.7,0.893,home_run
2327,-21,82.9,0.073,field_out
2445,-54,62.9,0.147,single
2784,35,106.5,0.8,home_run
3622,25,94.3,0.227,field_out
3306,69,80.0,0.0,field_out
2101,7,85.2,0.393,single
2614,46,75.5,0.12,field_error
3307,33,84.1,0.02,field_out
3678,-10,107.6,0.293,field_out
2117,-3,85.1,0.2,grounded_into_double_play
3089,18,93.4,0.493,field_out
3422,1,110.1,0.593,double
3946,35,96.7,0.22,home_run
2547,2,96.1,0.44,single
2797,-21,82.9,0.073,field_out
3397,11,94.1,0.853,field_out
3420,-17,90.3,0.147,single
3909,5,101.8,0.56,field_out
154,16,105.4,0.567,field_out
236,-7,73.6,0.08,field_out
